ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
859	1,1,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0	602	75
862	1,4,3,5,5,1,0,3,4,2	2,0,0,3,4,2,0,1,1,5	6,0,1,2,3,1,2,0,3,0	0,4,0,0,2,1,0,2,2,5	451	75
863	0,0,1,1,1,0,1,0,4,0	1,0,0,5,1,3,1,2,0,1	2,1,0,0,0,0,0,0,0,0	1,2,2,7,1,1,2,3,2,2	160	75
864	0,0,0,0,0,1,0,0,0,1	3,1,0,4,3,3,0,1,2,5	0,1,0,0,0,0,0,0,0,0	0,2,2,1,4,1,3,2,2,0	168	75
865	3,7,5,6,2,5,2,5,7,4	1,1,0,0,0,0,0,1,0,0	4,4,1,4,3,4,1,3,2,3	0,0,0,0,0,0,0,0,0,0	296	75
866	0,1,0,0,0,1,0,1,0,0	20,21,28,24,26,24,16,24,16,23	0,0,0,0,0,0,0,0,0,0	20,14,17,16,22,14,28,19,24,33	185	75
867	4,6,2,6,4,6,5,1,1,2	1,1,4,3,4,0,3,4,2,1	2,2,3,2,7,4,2,2,4,4	2,5,2,0,5,1,8,1,3,1	1006	75
868	6,10,9,14,15,12,9,7,5,5	13,10,8,11,10,8,12,8,13,13	5,12,10,2,17,6,7,5,10,9	9,5,9,20,16,13,22,11,8,11	1099	75
869	19,36,36,36,37,28,35,23,24,28	5,11,8,9,6,8,7,4,10,6	23,33,37,24,53,24,55,34,26,24	8,6,6,6,2,7,5,7,6,9	1118	75
870	6,10,6,11,4,4,7,8,5,6	3,3,2,2,3,3,4,6,4,2	4,5,11,10,8,10,10,11,9,7	2,7,2,2,7,7,6,3,2,12	312	75
871	0,5,3,4,0,0,1,0,1,0	6,10,8,12,5,11,10,10,7,14	1,2,1,1,1,1,3,2,1,1	9,6,4,6,13,8,8,2,9,12	276	75
872	30,30,39,42,39,45,35,35,48,45	5,8,2,1,3,11,7,5,5,5	35,44,49,35,36,35,37,41,44,47	1,7,4,4,6,4,5,5,1,7	437	75
873	41,38,31,33,29,36,29,32,20,29	0,1,0,0,0,1,0,0,0,0	25,24,23,24,36,24,44,21,22,23	1,0,1,1,3,1,3,0,0,0	517	75
874	0,1,2,0,1,0,1,0,0,0	0,0,1,0,0,0,0,2,0,0	0,1,0,0,0,0,0,0,1,1	0,1,0,0,0,0,1,0,0,0	396	75
875	80,74,84,89,64,74,66,69,61,71	1,2,1,2,0,2,0,2,2,5	75,66,63,61,79,90,72,69,86,75	0,1,3,3,0,0,2,0,1,2	720	75
876	0,0,0,0,0,0,0,0,0,0	0,1,1,0,1,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,1,2,1,0,1	441	75
877	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,1,0,0	0,0,0,1,0,0,0,0,0,0	436	75
880	0,0,2,1,0,0,1,1,0,0	1,0,1,4,2,1,0,0,4,2	0,0,0,0,0,1,0,0,0,0	6,1,10,2,1,3,2,1,2,0	395	75
881	4,1,0,3,1,6,3,5,1,2	54,46,48,54,41,34,39,42,39,50	2,1,1,1,2,3,7,1,4,2	54,38,37,32,59,34,43,37,55,53	713	75
882	44,35,42,50,62,38,48,56,44,49	287,314,320,356,294,326,290,316,325,355	52,44,36,47,61,27,53,41,72,89	316,333,323,293,347,316,340,313,366,358	208	75
883	5,5,6,10,5,5,4,7,7,2	16,16,18,18,12,15,11,14,18,14	12,7,4,4,8,6,5,4,7,11	13,21,15,24,12,12,14,17,21,10	303	75
884	19,21,10,20,25,31,22,22,17,25	1,6,5,10,5,4,3,10,12,4	15,17,16,20,26,31,35,15,17,19	9,3,10,8,7,10,6,7,8,10	206	75
885	23,8,10,17,22,11,5,16,12,8	18,31,23,19,18,18,29,25,21,20	8,11,7,9,15,20,10,13,12,16	15,17,25,22,26,23,12,12,17,19	165	75
886	23,8,10,17,22,11,5,16,12,8	0,0,0,0,0,0,0,0,0,0	8,11,7,9,15,20,10,13,12,16	0,0,0,0,0,1,2,0,1,0	167	75
887	1,2,1,1,3,6,1,2,0,2	1400,1516,1541,1508,1320,1314,1330,1376,1425,1439	1,3,0,0,2,3,1,0,2,1	1505,1324,1470,1387,1648,1557,1553,1308,1491,1248	256	75
888	10,10,15,29,12,8,9,4,8,15	1,1,2,0,0,0,3,0,1,1	7,10,10,4,13,14,20,12,19,13	1,2,0,0,1,1,2,0,2,1	1802	75
889	86,78,68,139,82,74,80,81,77,94	169,212,187,200,182,185,167,142,188,185	93,66,60,66,115,64,70,77,119,159	188,209,171,205,210,183,210,154,180,166	150	75
890	1,1,0,2,0,0,0,0,0,1	13,8,1,1,0,16,0,0,1,1	0,0,0,4,2,1,1,0,0,0	11,1,2,1,3,0,6,2,0,1	609	75
892	0,0,1,1,0,0,3,2,0,1	9,9,8,9,8,11,15,9,7,9	1,1,1,0,1,0,1,0,0,3	8,8,4,10,18,10,8,10,5,9	156	75
893	6,1,10,11,14,5,8,14,6,1	0,0,0,1,0,0,0,0,4,0	4,8,9,10,6,6,15,8,4,10	0,0,1,1,1,0,1,1,0,1	214	75
894	5,8,8,7,9,6,8,7,12,5	1,1,0,1,1,2,1,1,0,0	11,9,5,12,13,11,16,9,7,14	0,0,2,0,0,0,1,2,0,0	238	75
895	0,1,4,1,3,0,1,0,1,0	33,47,35,57,34,55,31,41,43,50	2,0,1,3,3,3,3,1,2,6	43,45,55,50,52,40,44,43,42,36	229	75
896	5,1,1,5,2,1,1,1,4,4	19,34,39,37,28,24,33,22,34,32	7,0,3,2,4,2,4,2,0,3	17,26,17,24,30,23,30,19,32,18	459	75
897	25,17,22,21,23,21,13,17,9,19	1,1,0,1,1,1,0,1,1,0	32,13,32,7,21,17,25,22,22,20	2,0,1,0,1,0,0,0,0,1	644	75
898	15,4,9,10,9,14,7,5,0,9	22,17,16,16,18,14,16,13,20,26	14,4,11,4,12,5,4,9,8,7	19,18,17,21,11,18,18,16,16,12	612	75
899	7,5,7,10,6,2,0,1,5,2	0,0,0,0,1,0,0,0,0,0	3,5,2,1,4,4,1,8,2,6	0,0,1,0,0,0,0,0,0,0	494	75
900	6,0,3,9,3,3,3,6,5,4	8,4,4,12,7,1,3,9,4,7	3,6,1,0,3,1,4,0,5,8	10,5,6,2,3,6,2,5,10,2	574	75
901	0,0,1,1,0,0,2,0,0,1	332,285,343,333,247,291,245,285,282,323	0,0,0,0,0,0,2,0,0,1	261,299,263,262,299,302,320,273,343,323	153	75
902	104,89,88,90,52,76,60,71,81,66	157,150,179,200,160,171,156,163,152,203	69,63,62,57,69,72,75,70,68,55	175,190,179,174,180,165,178,159,221,206	282	75
903	1,1,1,0,2,2,0,0,1,2	1,4,0,1,0,0,1,5,3,3	3,0,1,1,0,1,3,2,4,0	2,6,5,6,4,2,3,4,4,6	1184	75
904	2,1,4,3,3,2,1,0,3,3	0,1,0,0,0,0,0,0,0,0	4,1,1,2,1,1,4,5,4,1	0,0,0,0,0,1,0,0,0,0	1220	75
905	5,9,8,4,2,3,3,2,5,6	0,0,0,0,0,0,0,0,0,0	6,10,3,4,4,6,3,2,7,12	0,0,0,0,1,0,0,0,0,0	165	75
906	0,0,0,1,0,0,3,0,2,0	1,1,1,0,1,0,0,0,2,0	0,4,1,0,3,0,1,0,2,1	0,2,3,0,5,1,6,0,0,0	1393	75
908	98,100,93,113,111,72,84,95,72,85	4,1,5,2,1,1,0,7,3,2	92,98,77,81,113,87,103,78,114,118	3,1,3,1,5,4,3,6,10,3	716	75
909	18,12,15,29,36,13,25,11,18,23	24,25,31,26,29,24,29,29,25,23	15,21,21,16,31,23,16,16,23,25	21,23,24,38,25,24,41,34,32,28	277	75
910	40,45,52,56,33,31,42,46,53,39	202,224,235,221,198,227,168,210,181,237	43,27,25,29,55,36,36,25,46,44	212,218,197,219,214,222,229,190,216,174	2623	75
912	11,15,11,16,6,13,12,13,12,15	40,23,24,13,17,19,14,21,24,13	13,2,5,5,7,4,7,4,24,7	29,26,19,19,16,13,24,24,17,22	900	75
913	3,3,2,0,2,2,1,1,3,4	11,6,6,9,16,12,6,3,9,6	4,2,3,2,0,2,0,2,5,2	7,10,7,10,6,8,10,8,11,23	222	75
914	9,8,6,8,3,6,3,3,13,8	4,2,0,4,1,3,3,4,1,1	12,3,6,8,6,6,5,5,6,7	3,2,2,3,3,1,3,1,3,2	259	75
915	1,0,0,1,1,1,2,3,2,2	6,8,17,21,21,19,21,15,20,14	1,1,0,0,2,4,0,0,2,1	20,12,13,18,20,20,16,18,20,15	406	75
916	744,861,826,965,695,806,728,762,852,883	1,2,3,5,2,0,2,5,3,2	784,806,723,837,830,828,913,828,863,954	3,4,2,1,3,5,2,1,3,2	952	75
917	8,13,14,9,11,9,5,8,12,13	19,21,19,26,26,14,15,25,28,20	7,5,5,7,8,11,8,8,10,16	27,26,22,31,24,24,23,22,24,25	270	75
918	54,46,56,51,52,62,51,52,52,51	1,3,6,5,2,3,3,2,1,4	50,42,43,55,53,72,38,43,58,67	6,5,4,2,5,1,6,0,1,1	361	75
919	0,0,0,0,0,0,0,0,0,0	21,17,26,29,15,18,30,18,18,33	0,0,0,0,0,0,0,2,0,0	22,23,15,30,33,20,29,28,29,18	215	75
920	7,4,7,3,4,4,7,6,6,3	215,232,242,259,243,106,160,134,174,155	5,8,6,2,4,9,5,1,11,3	236,169,204,173,259,214,235,181,154,78	558	75
922	546,612,637,644,520,533,528,471,487,562	64,59,126,131,133,131,131,75,68,84	613,587,600,554,606,587,581,537,544,529	75,116,139,60,148,89,31,123,155,130	167	75
923	44,37,33,71,33,30,37,36,25,39	3,0,1,2,1,1,0,1,2,0	43,31,23,30,45,16,35,25,40,59	0,2,0,1,2,1,1,0,0,0	1172	75
924	4,3,1,1,2,1,2,3,1,0	13,27,26,21,33,19,16,28,29,21	3,0,1,0,3,0,7,3,0,1	16,20,19,26,22,26,32,34,32,26	160	75
925	3,0,0,3,0,4,4,1,2,1	44,46,50,44,28,33,27,33,37,28	3,0,2,3,1,2,1,3,3,4	39,33,41,33,35,48,48,51,42,46	618	75
926	3,0,0,2,1,2,2,2,2,0	144,148,126,150,125,138,126,114,118,170	1,1,1,1,2,0,1,3,2,0	130,133,108,156,143,121,142,151,149,151	159	75
928	62,74,69,64,61,32,40,44,58,52	0,0,0,0,0,1,0,2,0,1	74,56,58,70,70,67,84,65,69,46	2,0,0,1,0,0,0,0,0,0	283	75
929	17,18,18,16,6,8,16,16,6,14	3,2,4,3,1,3,3,2,4,2	14,11,11,10,16,10,11,16,31,16	5,4,3,3,6,7,4,5,5,4	863	75
930	0,0,0,0,0,0,1,0,0,0	9,10,5,14,7,9,3,3,10,8	0,0,0,0,1,0,1,0,0,0	4,16,8,3,10,6,8,8,5,10	153	75
931	0,0,0,0,0,0,0,1,0,1	4,10,9,8,3,11,6,6,6,6	0,0,0,0,1,1,0,1,0,0	6,7,3,6,7,10,14,5,10,10	190	75
932	5,4,3,4,1,2,1,0,7,6	11,7,6,13,8,8,10,7,15,10	3,6,0,1,5,3,2,2,5,2	13,11,12,8,15,12,10,9,12,23	975	75
934	1,2,3,0,1,1,1,0,2,3	39,66,53,52,44,42,47,55,60,63	1,0,0,2,0,1,2,1,2,2	59,48,42,39,37,45,57,56,49,41	150	75
935	8,11,8,16,7,3,8,2,16,10	90,117,82,108,76,129,94,81,61,92	7,4,8,6,6,5,6,3,5,12	85,94,92,98,90,54,87,94,94,123	359	75
936	1,0,1,1,0,0,1,2,0,1	1,0,1,0,1,2,0,1,0,0	0,0,0,0,1,0,0,1,1,0	1,1,0,0,0,2,1,1,2,4	149	75
937	8,8,7,14,8,5,5,4,5,4	0,2,3,1,0,0,0,1,3,4	6,8,5,6,14,10,6,7,6,5	1,1,0,1,1,4,0,0,1,1	1208	75
940	2,2,1,7,7,6,3,1,2,2	38,38,28,32,39,27,29,34,30,27	3,1,1,2,3,1,7,2,4,3	35,36,33,30,34,32,34,19,38,28	2376	75
941	2,4,2,1,3,6,5,4,2,1	32,40,31,40,31,32,12,27,29,31	1,4,2,1,0,1,1,1,0,1	41,34,31,28,34,27,28,34,37,41	2829	75
942	2,1,4,1,0,0,0,0,6,0	2,1,4,1,5,5,1,1,0,0	1,0,1,1,1,1,2,0,1,4	0,1,1,5,4,3,3,2,3,5	815	75
946	0,2,0,1,0,0,0,0,2,3	0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,1,0,2,0	0,0,0,0,1,0,0,0,0,0	255	75
947	2,0,2,0,1,1,2,2,0,1	0,0,0,0,0,0,0,0,0,0	2,0,0,1,0,1,2,3,1,1	0,0,0,0,1,0,0,1,0,0	915	75
949	2,2,2,1,1,2,1,1,1,1	8,5,3,2,5,3,6,3,0,3	5,0,0,2,1,0,2,0,1,2	8,5,5,1,7,7,5,7,3,5	3692	75
951	4,5,11,2,6,3,3,1,2,4	0,0,0,0,0,0,0,0,0,1	7,3,0,0,10,2,2,4,5,6	0,0,0,0,0,0,0,0,0,0	1417	75
952	5,4,12,10,7,5,6,6,11,5	25,40,30,35,24,16,16,30,33,28	9,7,4,9,14,2,3,7,22,17	33,28,25,20,26,26,34,29,36,35	798	75
953	48,37,39,58,43,32,37,53,33,37	2,1,3,1,2,1,1,4,4,2	47,27,19,32,28,28,26,21,59,77	0,1,1,6,4,4,4,1,4,4	561	75
954	1,1,0,2,0,0,3,0,1,1	5,6,8,4,2,10,4,8,2,7	3,1,0,2,0,0,0,1,2,3	4,2,4,3,7,7,8,8,6,1	162	75
958	13,15,46,34,25,15,22,30,32,20	182,221,188,189,157,207,149,198,151,181	29,11,16,19,18,17,24,27,42,25	212,180,193,252,148,181,191,207,254,249	562	75
959	0,0,0,1,0,0,0,0,0,1	33,46,56,40,45,26,28,28,30,36	0,0,0,0,0,0,1,0,0,0	49,37,35,38,42,36,49,45,40,27	1003	75
960	1,2,1,3,3,1,1,0,2,1	40,44,52,51,48,52,61,43,48,46	0,2,0,0,1,0,1,1,1,1	37,38,48,48,62,55,72,38,42,60	610	75
961	2,0,2,1,1,0,0,0,1,1	10,14,17,11,12,5,10,4,11,11	0,2,1,0,0,0,0,0,0,1	15,11,13,20,10,7,19,11,11,8	170	75
963	4,5,5,5,3,2,7,6,6,3	44,48,52,62,43,55,38,53,43,60	2,4,6,3,3,3,5,4,4,8	55,59,40,54,55,43,58,44,53,77	152	75
964	0,0,0,1,0,0,0,1,0,1	10,7,3,11,1,3,2,7,4,7	1,0,0,0,1,0,0,4,1,1	9,1,2,9,9,3,6,7,11,4	153	75
965	3,2,2,4,0,2,5,6,3,5	48,61,62,60,61,59,56,47,48,59	2,1,0,0,3,1,2,2,4,1	68,72,55,54,59,64,68,63,53,70	149	75
966	3,1,0,2,2,2,2,0,1,1	378,466,380,387,364,400,364,379,376,447	1,0,0,0,0,0,0,2,1,1	385,362,377,383,402,349,414,355,431,457	178	75
967	3,10,8,7,3,7,8,7,1,8	12,16,10,10,18,16,11,14,20,18	5,2,3,5,3,6,5,2,11,7	14,13,11,21,19,24,25,15,20,16	244	75
968	0,0,1,0,1,0,0,0,1,5	0,4,1,1,3,1,5,4,5,6	1,0,0,1,2,3,2,1,0,1	3,0,2,3,5,2,2,3,2,4	170	75
969	15,9,16,16,12,9,12,8,14,10	35,28,38,38,31,40,29,27,37,42	16,7,6,14,21,7,14,11,11,15	29,32,30,34,46,31,38,33,26,29	2504	75
970	13,18,16,23,12,16,8,11,14,17	31,23,22,31,24,20,19,25,35,24	16,5,14,12,22,10,10,6,14,17	30,21,19,22,33,20,31,31,16,21	2699	75
973	0,0,0,0,0,0,1,0,0,0	1,1,2,0,0,0,1,0,0,0	0,0,0,0,0,0,0,1,0,0	0,0,0,0,1,1,0,0,0,0	142	75
974	0,3,0,0,0,0,0,0,0,1	22,23,31,23,28,0,19,14,18,7	1,2,1,0,0,0,0,0,0,0	19,10,15,27,25,25,18,11,12,3	1085	75
975	0,0,0,0,0,1,0,0,0,1	1,1,1,1,0,0,0,0,0,1	0,0,0,0,0,1,0,0,1,0	0,0,1,1,0,1,0,0,0,0	296	75
976	0,0,0,2,0,0,1,0,0,1	1,1,1,0,1,1,1,2,0,0	0,0,0,0,0,0,0,1,0,0	1,5,3,1,2,0,0,0,1,2	317	75
977	1,3,3,3,3,7,1,1,1,0	40,37,41,43,23,25,33,36,28,34	4,0,3,4,4,1,4,1,3,4	31,37,23,22,29,47,31,23,30,27	869	75
978	844,784,902,1062,656,660,675,839,742,683	355,381,369,415,350,289,332,327,340,440	905,560,507,617,838,578,699,531,864,864	364,371,328,350,396,356,445,409,403,400	1340	75
982	1,0,1,0,0,0,0,0,2,1	697,833,789,741,751,500,594,687,626,715	0,0,0,0,1,0,0,1,0,0	775,697,677,688,843,718,817,640,552,367	484	75
983	2,1,4,5,6,2,1,2,1,4	8,9,10,9,7,9,6,4,7,5	5,1,2,1,3,4,0,1,4,1	5,8,9,3,10,7,10,10,7,4	365	75
984	0,2,0,0,2,0,0,1,1,1	5,7,7,10,4,7,12,3,2,3	1,0,0,1,0,0,0,0,2,0	2,6,13,4,6,8,10,10,9,11	344	75
985	3,1,5,7,7,2,4,5,3,3	12,18,22,20,14,8,13,12,12,22	5,8,2,5,7,2,8,5,3,5	16,13,20,17,14,13,12,18,23,14	1783	75
986	12,12,10,13,10,5,9,8,14,18	18,18,18,29,28,19,13,17,28,23	11,9,8,6,12,6,9,6,5,14	24,20,25,20,23,17,23,14,28,27	523	75
988	102,126,133,140,123,103,91,139,117,139	3,1,0,2,1,1,0,0,0,0	138,127,96,95,144,100,127,122,148,161	2,1,0,0,0,1,0,0,1,0	260	75
989	4439,5206,4749,4858,4078,5344,4143,4988,4687,4338	389,417,430,422,357,474,380,335,418,452	4459,4400,4461,5271,5080,4752,5526,4800,5696,5961	483,426,406,429,438,419,368,383,478,518	2799	75
990	1,0,2,0,1,1,0,0,0,1	134,143,146,179,122,152,130,140,128,147	1,0,1,1,3,0,3,2,2,3	154,144,137,127,122,130,167,131,143,152	152	75
991	14,26,21,19,12,20,13,20,16,15	603,598,642,649,560,615,544,591,568,633	22,9,21,5,17,16,15,12,24,39	593,576,618,624,625,601,610,554,624,629	173	75
992	5,8,5,8,5,2,4,3,3,6	696,837,718,760,717,873,729,842,795,834	7,3,2,4,7,4,7,2,14,10	751,753,729,762,761,830,908,758,863,931	182	75
993	2,1,3,6,2,5,5,7,6,3	109,100,123,113,113,133,111,154,149,138	6,2,6,2,2,3,5,0,0,6	125,107,112,118,130,116,130,146,151,198	158	75
994	1,1,3,2,1,3,3,2,4,1	0,0,4,0,1,2,0,2,0,4	4,1,5,2,2,1,3,0,0,0	1,0,5,0,1,0,1,1,2,1	132	75
995	0,2,0,1,1,1,4,1,1,3	63,73,79,79,77,82,64,90,80,110	3,1,1,1,0,4,2,4,2,5	71,87,76,62,79,64,71,95,123,130	195	75
996	73,61,87,94,73,66,51,79,79,87	0,0,1,0,0,0,1,0,0,3	85,75,89,72,72,84,87,58,83,136	0,0,1,0,0,0,0,0,0,1	741	75
997	3,4,5,10,1,2,3,2,5,5	49,36,33,34,40,22,32,35,30,30	6,1,1,1,2,2,4,3,8,3	27,35,42,34,42,38,38,32,32,34	411	75
1000	1,4,5,4,2,2,2,5,4,3	15,10,17,20,13,17,19,25,17,18	6,2,4,2,6,3,4,2,3,3	18,18,10,21,17,17,21,17,20,15	1369	75
1001	2,0,1,3,1,2,7,0,5,3	58,72,55,88,75,65,61,79,78,78	0,5,0,4,3,2,4,1,3,4	80,64,62,84,104,68,76,73,79,84	2508	75
1002	121,175,175,215,183,205,170,178,166,195	7,11,11,19,15,13,7,12,6,11	164,168,201,183,176,204,224,180,205,210	7,9,10,6,9,11,16,10,17,7	183	75
1003	0,4,0,0,0,0,2,0,0,0	10,11,11,15,3,6,8,9,8,5	1,1,1,0,0,1,2,2,0,0	13,12,1,6,7,4,4,10,5,7	175	75
1004	2,1,0,4,2,5,4,0,1,2	36,43,18,39,37,48,32,41,31,44	1,0,2,3,1,3,3,2,2,3	44,29,46,36,45,31,36,42,34,40	197	75
1005	6,4,4,6,7,13,9,10,6,18	25,28,28,25,31,23,21,23,29,24	7,9,2,13,6,5,6,4,10,10	24,26,14,21,20,20,22,16,30,19	768	75
1007	25,19,28,41,15,21,16,17,17,32	0,0,4,0,0,1,0,1,0,0	27,20,19,18,27,15,26,15,40,25	0,0,0,0,1,1,0,1,0,0	414	75
1008	0,0,0,0,0,1,0,0,0,1	10,12,14,17,12,9,11,13,9,14	0,0,0,0,1,0,0,0,0,0	10,8,9,7,12,5,13,12,13,8	841	75
1009	7,11,4,7,8,8,7,12,4,8	50,50,42,32,46,58,29,46,52,53	4,10,8,4,6,14,9,9,10,5	38,48,61,49,48,50,62,48,51,48	211	75
1010	9,15,14,21,13,11,16,12,9,14	143,190,187,171,157,190,164,157,155,175	14,5,3,12,23,13,15,8,20,14	142,149,159,171,162,159,200,154,180,168	573	75
1011	21,23,29,27,24,17,14,24,20,16	43,59,58,62,49,53,31,43,27,56	22,7,9,13,30,17,13,8,27,16	55,49,61,68,46,51,66,60,60,54	2784	75
1012	1,2,0,1,0,4,3,0,0,1	123,158,154,150,118,170,133,120,130,145	2,3,0,0,6,0,0,0,4,4	123,138,145,131,138,146,136,128,137,176	329	75
1013	62,62,58,95,81,49,61,60,42,67	21,25,9,21,32,14,9,17,20,14	77,28,28,49,81,45,59,30,82,69	19,17,21,22,28,28,25,12,12,7	1459	75
1014	7,14,18,12,12,12,15,8,8,12	158,167,178,183,138,147,172,140,167,157	10,7,6,13,14,9,12,10,19,25	177,157,137,151,172,163,172,156,165,155	337	75
1015	0,0,0,0,0,0,0,0,0,2	3,4,1,2,2,1,3,2,1,2	0,0,0,0,0,0,1,0,0,0	3,1,1,1,0,2,2,0,3,3	156	75
1017	20,28,21,26,14,27,18,10,10,25	19,24,28,22,30,24,23,19,16,24	25,11,18,16,25,18,11,13,27,20	28,30,16,26,23,24,31,32,25,15	1810	75
1018	10,15,7,10,12,6,13,12,10,23	0,0,0,0,0,1,1,0,1,0	17,12,13,11,13,7,17,8,15,16	2,0,0,0,0,0,1,1,1,1	161	75
1019	11,19,12,7,6,10,9,20,11,17	41,42,34,37,46,26,29,35,38,45	17,15,9,9,13,4,6,7,18,8	45,28,36,43,26,46,48,48,35,43	2556	75
1020	5,9,8,5,3,0,4,5,5,6	41,44,39,42,48,32,26,42,25,29	4,5,1,3,4,3,4,3,2,9	38,34,32,27,37,39,48,53,41,34	1913	75
1021	3,6,5,3,5,2,5,7,12,3	54,46,58,78,61,60,53,68,64,67	9,4,4,3,1,3,8,3,5,4	67,64,62,66,63,46,64,67,80,73	1516	75
1023	6,6,6,13,7,3,5,9,11,4	45,32,36,45,24,28,29,40,30,34	13,3,4,5,4,6,4,5,4,9	47,44,37,42,48,30,38,41,32,16	143	75
1024	0,2,1,0,0,1,2,2,0,1	50,25,32,27,31,31,28,34,23,35	4,0,3,1,5,2,1,1,2,0	38,23,29,31,34,27,34,19,29,20	163	75
1025	2,1,0,4,0,0,0,0,4,1	37,34,39,36,24,23,19,30,46,40	0,0,0,0,0,4,0,0,6,1	35,30,38,32,34,32,41,30,37,33	192	75
1026	4,4,8,4,5,4,2,5,2,6	36,31,52,61,32,51,37,43,31,60	6,1,3,4,4,2,2,0,14,6	37,48,41,29,55,34,52,28,53,42	158	75
1027	9,9,3,10,3,4,3,10,6,3	25,21,24,40,32,28,12,31,27,25	6,2,3,1,4,6,5,7,16,13	32,22,26,32,15,31,27,19,29,30	333	75
1028	34,31,32,33,28,37,24,28,33,40	96,138,132,143,120,167,127,132,126,165	38,32,21,32,40,22,27,29,45,61	130,117,132,128,110,125,152,129,156,168	915	75
1030	127,96,114,146,141,93,121,136,148,170	2,13,9,4,9,9,8,9,13,7	127,183,137,126,154,143,150,121,135,185	6,23,6,7,18,17,12,11,13,7	201	75
1031	0,2,4,0,0,0,0,0,0,0	35,31,39,58,40,30,40,33,52,54	1,0,0,1,0,2,1,2,0,0	48,55,38,50,50,39,58,50,43,62	196	75
1032	3,6,10,3,6,7,9,5,4,7	112,146,111,113,126,82,89,109,116,84	3,1,2,4,6,4,2,5,2,13	103,126,86,96,118,101,141,99,98,102	187	75
1034	56,46,49,79,44,49,42,59,62,76	18,23,33,30,29,22,25,20,24,25	37,55,47,57,54,69,54,47,67,81	21,22,17,33,31,22,25,22,36,43	180	75
1035	0,4,18,3,4,3,6,12,9,0	0,1,12,2,1,1,3,6,4,2	7,4,0,5,4,1,2,3,6,0	3,4,0,2,4,2,1,5,2,0	1197	75
1036	0,0,0,0,0,0,1,0,3,0	0,2,5,2,0,0,0,0,2,0	1,0,2,1,1,1,0,0,0,0	0,2,1,2,4,0,0,1,1,2	459	75
1037	0,0,0,0,0,0,1,0,3,0	216,209,222,198,213,93,174,181,169,178	1,0,2,1,1,1,0,0,0,0	239,170,173,189,245,198,201,207,153,86	462	75
1038	3,7,11,10,3,6,9,3,5,5	34,34,21,37,39,32,24,29,37,32	4,6,4,5,2,3,8,3,9,5	35,34,29,36,32,47,36,36,50,45	160	75
1039	3,6,2,2,1,0,4,1,6,4	69,71,101,110,105,85,93,97,67,110	4,1,0,1,8,1,2,2,6,2	84,58,80,78,108,101,105,110,114,126	266	75
1040	0,0,0,0,0,1,0,0,0,0	40,33,29,42,39,28,35,40,43,48	1,2,0,0,0,0,0,0,1,2	40,44,30,27,41,52,47,44,39,39	658	75
1041	13,22,20,27,20,11,11,11,17,13	0,0,1,0,0,0,0,0,0,0	24,13,11,6,25,10,16,12,19,16	1,0,0,1,0,0,0,0,0,0	3596	75
1042	4,1,1,6,3,4,3,7,4,6	100,94,122,135,99,112,103,115,106,118	3,7,2,5,8,0,1,4,5,4	126,97,88,95,123,87,119,93,115,127	381	75
1043	4,0,3,4,5,5,2,3,0,4	96,88,109,150,119,145,103,108,115,138	4,2,2,4,3,6,2,2,6,2	123,104,114,115,127,104,126,97,131,132	190	75
1044	28,27,19,35,20,21,23,32,25,32	118,112,128,151,97,172,153,139,132,129	42,29,25,22,30,22,20,22,32,47	146,185,99,155,115,148,143,111,164,202	212	75
1045	182,159,186,222,162,189,174,182,210,223	36,26,43,47,36,53,35,34,43,84	208,213,165,160,211,183,225,192,261,297	44,40,40,36,40,32,56,35,36,62	265	75
1046	0,1,0,0,0,1,0,0,0,0	26,42,32,46,42,26,38,36,31,36	0,0,0,0,0,0,0,0,0,0	34,27,23,46,40,30,36,31,33,25	233	75
1047	3,5,2,5,5,3,4,4,4,8	8,12,11,11,9,3,9,5,11,2	5,5,1,3,7,3,4,2,5,5	11,10,7,6,8,10,4,9,6,6	1439	75
1048	0,0,0,0,0,0,0,0,0,1	9,10,8,18,7,14,9,8,6,4	0,0,0,0,0,0,1,0,0,0	9,2,16,15,2,5,12,7,18,13	1125	75
1049	4,9,6,16,4,6,4,7,9,10	1,0,1,0,0,0,0,1,0,0	12,8,6,10,12,5,9,12,17,18	2,0,1,0,0,0,1,1,1,1	1667	75
1050	214,238,221,251,210,243,184,228,209,257	0,0,0,0,0,0,0,1,0,1	252,186,254,199,260,212,281,207,281,237	0,1,0,0,0,0,0,0,1,2	1204	75
1051	4,5,8,10,6,10,10,10,8,13	65,57,55,54,39,51,38,54,48,60	4,7,7,9,13,4,5,3,6,9	47,57,37,71,47,40,64,41,42,55	246	75
1052	12,13,15,19,17,11,12,21,15,11	56,54,59,42,36,23,45,46,57,52	16,8,7,15,23,10,9,17,20,26	45,46,54,66,44,57,66,32,26,31	335	75
