ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1088	0,1,1,0,1,1,0,1,0,1	109,122,144,116,82,103,93,82,112,75	0,0,2,0,0,0,0,0,1,1	89,126,106,105,112,116,105,100,91,119	150	75
1090	0,0,0,0,2,0,0,0,0,1	1,2,2,5,2,0,1,0,3,3	0,0,0,0,0,0,0,0,0,0	1,8,3,1,2,0,4,0,0,4	150	75
1092	0,0,1,0,0,0,1,1,0,2	22,19,21,14,18,21,12,12,9,16	2,0,3,1,0,1,1,0,3,1	19,26,17,21,20,24,18,21,20,17	150	75
1094	4,5,7,8,2,11,0,3,2,2	781,724,765,741,679,757,641,605,662,610	5,3,2,2,3,1,4,6,4,7	699,732,708,717,688,778,692,628,694,609	150	75
1095	1,4,1,2,3,0,3,0,2,3	71,65,70,64,57,61,53,40,72,69	3,0,0,4,0,4,0,2,0,3	60,93,59,77,65,79,70,76,55,55	150	75
1096	0,1,1,0,3,0,0,1,0,0	74,96,89,78,77,97,61,62,87,63	2,5,0,1,1,1,1,1,0,0	82,87,75,64,90,96,88,77,79,80	150	75
1097	5,4,6,4,6,1,8,2,8,5	28,21,24,16,15,23,19,21,30,20	5,5,4,4,3,8,7,5,9,3	24,24,25,23,21,20,23,32,28,20	150	75
1098	12,9,14,15,13,11,13,10,18,10	0,0,1,0,0,1,0,3,0,4	10,11,6,6,11,23,20,14,14,10	2,1,0,1,0,0,0,2,0,0	150	75
1099	9,8,2,6,10,6,9,5,8,4	615,662,684,532,544,629,516,462,528,641	4,9,4,3,8,3,4,12,4,4	592,605,595,561,570,626,619,528,604,549	150	75
1100	0,4,6,7,8,12,6,9,7,4	787,792,794,669,687,853,611,619,640,833	5,3,3,5,2,8,4,2,3,4	741,702,719,691,741,768,709,659,767,674	146	75
1101	3,4,5,6,4,1,10,5,7,11	559,534,557,466,480,649,433,384,463,539	1,6,5,4,1,4,4,8,4,4	574,570,494,468,514,506,476,495,510,484	150	75
1102	24,35,42,18,20,26,26,16,25,19	0,0,0,0,1,1,0,0,1,0	24,23,25,10,22,23,24,13,10,24	0,0,0,0,0,0,1,0,0,0	150	75
1104	3,3,4,2,5,1,4,0,7,2	419,375,413,366,381,344,308,314,339,354	6,1,5,2,3,4,4,4,2,2	342,318,343,311,366,356,382,354,298,312	150	75
1105	6,0,7,6,6,2,9,6,9,10	735,647,753,691,619,611,646,643,662,642	5,4,10,7,3,6,4,12,10,5	661,709,695,652,705,778,846,701,581,535	150	75
1106	2,1,3,3,0,1,1,1,2,3	36,35,41,34,21,46,34,22,29,25	1,3,0,1,3,0,2,4,1,4	29,43,22,23,30,32,18,26,28,41	150	75
1107	6,11,5,7,9,9,10,8,8,11	32,34,41,20,25,27,31,33,26,24	6,11,14,15,5,4,12,10,3,6	40,41,41,27,33,32,33,33,34,28	150	75
1109	34,29,26,26,37,22,21,23,33,25	1,0,0,0,0,0,0,0,0,0	31,27,26,32,29,36,50,34,21,23	0,0,0,0,0,0,0,0,0,1	150	75
1110	3,5,3,0,2,3,6,2,6,3	3,1,5,2,1,1,0,3,1,2	7,5,2,2,1,1,3,2,2,3	1,0,1,1,1,3,1,2,0,1	150	75
1111	1,5,3,0,2,2,4,1,6,3	5,1,0,8,2,0,2,7,3,3	7,5,1,2,2,3,4,3,2,2	0,3,1,3,6,0,5,6,3,4	150	75
1112	1,5,3,0,1,1,2,2,5,1	0,1,0,0,0,0,0,0,1,0	0,4,1,2,1,5,3,2,0,1	0,0,0,0,0,0,0,0,0,0	150	75
1113	3,11,6,7,11,7,12,7,9,4	0,0,1,0,1,0,1,0,1,0	13,8,7,6,17,15,5,8,5,5	0,0,0,0,0,1,2,0,0,1	150	75
1114	3,11,5,7,11,6,12,6,8,4	20,10,11,12,15,5,12,10,13,10	13,7,6,6,16,11,5,7,5,5	10,10,12,9,9,10,9,14,15,9	150	75
1115	3,11,5,7,10,5,10,7,7,2	1,0,0,0,0,0,0,0,0,0	6,6,6,6,15,13,4,6,3,4	0,0,0,0,0,0,0,2,0,0	150	75
1118	5,5,2,4,5,3,9,3,5,6	9,16,8,2,9,8,5,3,8,6	3,5,5,6,5,3,8,8,5,8	12,9,8,7,7,3,15,1,10,9	150	75
1119	3,9,8,4,9,8,3,4,3,12	64,46,47,20,57,39,45,22,43,48	4,8,9,3,7,7,5,4,11,3	46,43,43,42,45,36,52,54,36,44	150	75
1120	1,2,1,1,0,0,1,0,0,0	36,36,35,33,49,26,32,28,33,35	0,3,0,0,0,0,0,0,0,0	41,31,31,29,31,36,35,28,25,39	150	75
1123	1,1,0,3,0,1,1,1,2,2	2,3,0,2,3,5,3,3,8,4	2,1,5,2,4,1,1,1,2,5	4,6,1,2,6,2,4,4,3,2	150	75
1124	0,1,0,3,0,0,0,1,0,2	2,0,0,1,1,1,0,0,0,0	0,1,1,1,1,1,1,0,1,3	0,0,0,1,0,0,1,0,0,0	150	75
1125	13,9,6,3,10,7,12,7,9,9	8,4,2,0,9,7,1,8,7,7	18,5,5,10,9,8,14,8,6,7	5,5,1,2,3,4,2,3,0,3	150	75
1126	0,2,0,0,0,2,0,1,0,1	2,1,0,0,0,0,1,2,2,0	0,0,0,0,0,0,0,0,0,0	1,0,2,0,0,2,0,1,1,0	150	75
1127	15,9,6,7,5,7,9,15,13,7	119,99,102,103,94,97,79,85,85,90	5,15,9,11,19,3,4,13,7,19	113,105,89,97,96,78,111,76,93,68	150	75
1128	76,83,81,52,47,49,52,57,47,55	0,1,0,0,1,0,0,0,0,1	55,67,51,65,74,52,63,42,47,67	2,1,1,2,0,1,0,0,0,2	150	75
1129	129,142,128,90,92,78,88,82,102,107	0,1,3,0,0,0,2,1,1,1	116,114,88,117,115,92,104,79,96,102	0,1,1,0,1,1,4,0,2,0	150	75
1130	163,165,188,114,147,126,155,108,141,139	6,10,8,3,5,2,5,5,10,2	135,166,138,131,146,121,153,149,135,125	6,3,2,2,2,1,7,5,4,6	150	75
1131	3,3,0,0,0,1,0,1,0,4	1,0,0,2,2,0,1,2,0,0	2,3,3,3,4,2,1,0,3,4	4,1,0,1,1,5,2,1,1,1	150	75
1132	2,5,0,0,1,3,3,0,0,1	141,158,141,134,113,156,112,121,111,126	0,1,0,1,2,2,0,0,0,2	101,150,118,133,127,147,137,113,145,105	150	75
1133	1,0,0,0,0,2,0,0,0,1	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,1,0,1,0	150	75
1134	1,3,1,2,1,3,2,3,4,1	12,15,13,16,11,9,14,16,11,13	3,2,4,6,7,1,2,4,3,8	11,11,12,16,10,14,13,23,19,20	146	75
1135	2,3,1,3,0,2,6,3,0,2	1,5,2,5,8,3,5,8,1,4	1,3,2,1,0,4,3,2,2,2	4,5,3,7,3,4,5,5,8,4	150	75
1136	3,1,0,5,1,0,5,4,3,3	2,3,5,3,3,5,2,4,4,1	1,0,1,1,1,0,0,1,1,0	7,5,2,2,1,3,0,1,3,2	150	75
1137	3,4,5,1,2,7,5,3,3,4	7,3,1,3,5,3,2,1,3,4	2,4,4,2,5,3,5,1,2,1	10,4,3,2,3,3,2,4,8,1	150	75
1138	0,0,0,3,2,0,0,0,2,0	18,13,11,21,16,19,22,13,11,16	2,1,1,1,1,1,0,1,3,1	13,23,18,19,19,10,16,11,13,26	150	75
1139	0,0,0,0,0,0,0,0,0,0	1,1,0,0,1,0,1,0,0,0	0,1,0,0,2,0,0,0,0,0	0,1,0,0,2,0,1,1,0,0	150	75
1142	1,1,10,4,3,2,0,1,1,2	28,18,20,23,22,11,16,27,22,24	2,5,1,0,2,0,2,2,4,8	12,29,10,16,11,16,15,10,10,8	150	75
1144	41,30,52,44,44,51,34,42,53,38	1,0,0,0,0,0,0,0,0,0	52,58,58,40,40,55,57,55,37,39	0,0,0,0,0,0,0,0,0,0	150	75
1146	0,0,4,1,0,3,0,2,1,1	7,13,7,10,7,6,8,4,14,15	0,3,3,1,2,1,1,2,3,4	7,5,7,11,8,4,3,11,5,10	150	75
1147	25,16,24,22,23,27,24,27,13,22	1,0,0,0,0,0,1,0,0,0	20,28,12,24,21,23,23,22,18,20	0,1,0,1,0,0,0,0,0,0	150	75
1148	3,8,1,8,5,4,5,12,3,3	186,159,171,154,174,152,136,131,151,184	5,6,1,7,3,4,3,5,5,0	175,170,168,150,161,219,138,156,173,166	150	75
1152	9,11,6,11,14,4,9,6,3,6	19,21,29,17,19,22,15,13,17,17	7,7,10,8,5,8,6,5,3,4	24,29,16,22,29,22,18,13,15,27	146	75
1153	0,0,2,0,0,0,2,0,1,0	59,49,69,43,48,66,54,40,63,61	0,0,1,0,0,1,0,0,0,0	62,59,50,46,59,54,63,52,66,42	150	75
1154	76,59,64,71,66,86,81,65,82,72	22,25,22,21,31,23,24,39,30,25	57,62,51,62,66,74,84,77,71,77	27,20,14,35,25,24,34,31,27,27	150	75
1155	16,16,24,20,18,14,21,26,20,11	80,70,80,42,53,62,66,56,72,48	15,15,7,13,14,10,20,10,11,20	72,72,48,50,64,62,53,46,60,64	149	75
1156	18,30,13,27,21,19,30,31,24,6	34,44,36,45,29,27,46,30,28,30	16,31,12,26,10,11,19,21,21,23	48,47,26,42,37,32,29,36,34,49	150	75
1157	49,39,44,58,35,59,54,39,34,38	68,75,73,56,47,64,53,54,56,45	51,46,44,47,58,46,49,50,48,52	72,41,56,55,44,67,55,63,50,62	150	75
1158	15,12,15,15,14,11,22,8,14,16	73,98,78,66,60,69,95,76,72,96	10,12,9,13,9,12,21,17,13,14	93,72,63,73,66,64,76,78,88,69	150	75
1159	51,42,45,39,34,45,44,30,42,41	36,45,43,38,27,44,48,41,47,42	41,34,22,21,31,32,39,38,23,43	38,35,41,41,42,59,42,39,25,52	150	75
1161	3,1,1,4,1,6,2,0,2,4	15,30,43,24,37,20,26,28,22,28	1,2,2,2,1,2,2,2,4,5	25,29,26,33,24,25,27,30,33,21	150	75
1163	6,9,9,14,6,3,18,9,5,4	2,3,2,2,1,6,2,0,0,2	5,10,3,10,6,8,8,5,5,17	1,2,1,1,5,3,0,1,1,2	150	75
1164	1,1,0,1,0,0,1,2,4,2	5,5,8,8,1,1,7,4,8,4	1,2,3,3,2,2,0,1,1,1	5,1,4,5,1,4,4,2,2,7	150	75
1165	0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,1,0	0,0,0,0,1,0,0,0,0,0	150	75
1166	2,2,3,2,3,1,1,0,1,5	0,0,0,1,0,0,0,0,0,0	0,4,4,2,1,4,2,0,4,2	0,0,0,0,0,0,0,0,0,0	150	75
1167	1,2,0,0,0,0,1,1,0,0	2,2,5,3,3,3,3,2,2,1	0,2,3,1,0,0,0,0,1,0	1,2,1,5,4,2,7,3,6,2	150	75
1168	1,3,0,0,0,2,0,1,0,0	4,1,3,0,5,2,3,0,2,3	1,0,0,0,0,0,0,0,0,0	0,3,0,2,3,2,0,0,1,0	150	75
1169	1,0,0,0,0,1,0,0,0,0	0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0	0,0,1,0,0,0,0,0,0,0	150	75
1170	14,21,23,17,19,16,9,20,13,23	2,0,0,0,0,0,0,0,2,0	17,21,16,12,21,27,22,20,14,15	0,0,0,2,1,0,0,0,2,0	150	75
1171	0,1,0,0,1,0,0,0,0,0	9,4,10,11,9,5,8,5,11,11	0,0,0,0,0,0,0,0,0,0	13,7,4,10,14,9,11,8,9,16	150	75
1172	6,4,3,5,6,6,5,4,4,4	117,83,97,103,101,93,79,66,107,98	4,3,2,2,0,2,5,9,6,3	83,94,113,83,116,97,94,88,90,74	150	75
1173	4,6,2,4,4,2,4,5,2,1	3,1,2,0,1,0,0,1,1,2	1,3,2,3,2,2,3,2,4,2	2,3,1,1,2,2,1,2,1,5	150	75
1174	0,4,1,1,2,1,1,1,1,1	3625,3379,3751,2948,3244,3604,2529,2603,2464,2479	4,0,0,0,0,0,1,2,0,1	3318,3732,2673,2801,2510,2970,3158,2616,2568,2886	150	75
1175	8,6,5,4,8,6,3,9,6,4	82,108,94,66,84,75,72,68,91,64	4,17,4,8,6,11,3,3,9,5	64,103,74,85,88,79,73,82,77,84	150	75
1176	15,13,17,7,16,16,4,10,8,8	58,51,58,70,41,51,57,54,51,36	9,10,11,18,10,16,16,14,9,9	58,48,45,52,56,47,52,65,57,47	150	75
1177	1,1,2,0,0,0,0,0,1,1	60,64,58,67,69,52,39,53,46,47	1,1,0,0,0,0,2,1,2,0	47,46,52,56,65,57,50,33,59,45	150	75
1178	2,8,4,4,3,11,3,7,8,10	0,0,0,0,0,0,1,0,0,0	6,6,2,2,9,4,10,4,4,2	0,0,0,0,0,0,0,0,0,0	150	75
1179	8,9,8,5,7,8,9,5,9,15	32,13,12,28,19,19,25,23,21,31	6,5,4,5,4,6,2,9,15,6	19,24,27,27,20,27,32,28,31,19	150	75
1181	2,2,1,1,2,0,1,9,2,6	14,11,9,19,16,12,9,3,9,6	4,3,0,3,2,1,2,3,2,1	13,24,11,7,16,17,14,16,13,5	150	75
1182	7,10,4,6,5,1,12,7,3,5	252,262,261,216,235,252,218,201,222,237	2,6,4,7,6,3,3,6,8,6	281,257,237,233,238,241,260,235,237,194	150	75
1183	2,2,3,3,2,2,3,2,1,6	46,37,39,48,41,40,42,29,36,44	4,6,3,6,4,3,0,3,8,3	39,37,34,40,46,43,25,37,43,28	150	75
1184	2,7,3,7,3,4,7,7,2,4	0,0,0,0,1,0,1,0,0,0	6,5,4,7,3,2,4,5,4,5	0,0,0,0,0,0,0,0,0,1	150	75
1185	3,3,6,5,0,3,8,2,4,4	11,7,3,6,7,12,6,5,4,3	7,7,3,3,7,2,3,6,2,1	5,5,5,6,9,6,5,8,6,8	150	75
1186	0,0,0,0,0,0,1,1,1,0	15,11,18,15,4,15,13,11,18,20	0,0,0,0,0,0,0,1,0,1	26,18,11,9,17,22,11,12,10,10	150	75
1187	0,0,3,0,1,0,0,0,0,0	15,13,12,10,13,10,10,13,12,12	0,1,0,1,0,0,0,0,3,0	16,11,12,16,17,19,7,13,4,6	150	75
1189	4,8,11,6,9,10,8,5,10,4	382,335,363,325,342,370,295,333,287,335	9,12,9,6,8,8,3,11,5,6	370,322,326,327,317,332,316,323,389,347	150	75
1190	4,1,0,6,0,1,1,2,3,2	20,12,7,5,7,9,8,3,8,8	3,4,0,2,1,0,2,0,3,4	5,9,3,6,12,10,5,6,9,5	150	75
1191	32,26,22,18,23,17,38,24,41,16	410,333,340,316,370,299,325,307,318,367	36,21,33,25,18,26,27,41,17,25	343,342,294,377,315,343,328,320,330,407	150	75
1192	2,1,2,1,2,2,0,1,1,3	10,3,9,10,7,5,5,3,8,9	1,4,1,4,0,1,1,0,0,4	5,3,5,8,12,11,12,5,10,8	150	75
1193	4,9,10,4,12,4,8,5,5,6	0,0,0,0,1,0,0,0,0,0	6,8,4,8,1,4,5,4,3,7	1,1,0,0,0,0,0,0,0,3	150	75
1195	0,1,2,1,0,2,0,0,0,1	6,8,12,11,3,5,8,13,10,5	0,2,0,0,0,0,1,2,1,0	8,7,9,12,7,8,12,4,5,3	150	75
1196	6,2,3,5,0,1,1,8,5,3	12,6,8,7,6,8,7,4,8,12	4,1,2,3,5,1,0,5,8,2	8,12,2,3,3,6,5,8,6,3	150	75
1197	0,1,4,2,4,2,3,3,6,4	12,8,9,8,12,16,8,3,8,7	3,3,1,3,2,3,2,2,5,2	7,11,9,3,9,6,8,5,8,4	150	75
1198	0,0,2,2,3,2,2,3,6,4	0,0,0,1,0,0,0,1,0,0	1,2,1,2,2,1,2,2,4,2	0,0,1,1,0,0,0,1,1,0	150	75
1199	0,0,0,2,0,1,1,0,0,0	5,8,6,8,10,12,8,6,11,5	0,0,0,0,0,0,0,0,0,1	7,13,7,9,11,5,9,3,7,4	150	75
1202	7,5,6,14,5,4,7,1,4,7	1,0,0,0,2,0,0,1,0,1	5,10,2,6,7,1,7,11,5,4	0,0,0,0,0,1,0,0,0,0	150	75
1203	8,3,6,8,8,7,6,5,9,10	0,0,0,1,1,0,0,0,1,0	6,11,4,12,11,5,7,6,4,8	0,1,0,0,1,0,1,1,0,0	150	75
1204	1,5,1,2,0,1,1,0,2,1	23,15,15,23,23,20,22,12,23,17	1,3,0,0,2,0,0,0,1,2	18,27,26,28,23,20,26,24,24,11	150	75
1206	4,3,0,5,3,2,8,4,3,1	45,40,46,21,39,27,29,31,33,52	2,4,0,2,1,1,2,6,1,2	33,31,38,37,33,33,46,35,31,24	150	75
1207	2,3,3,5,0,4,4,2,5,1	97,94,106,88,73,91,86,87,91,91	2,1,0,7,5,4,1,2,5,7	103,100,104,94,96,86,93,96,101,84	150	75
1208	2,0,0,0,0,0,0,0,0,0	44,25,42,23,34,35,29,23,42,21	2,0,0,0,1,2,0,0,0,1	32,34,23,33,31,38,56,46,29,25	150	75
1209	3,7,5,12,13,8,8,7,11,9	0,0,0,0,0,0,0,0,0,1	3,10,9,10,7,6,8,5,3,7	0,0,0,0,0,0,1,1,0,0	150	75
1210	4,5,5,1,2,4,4,4,3,4	11,9,5,5,8,6,7,13,10,6	3,7,6,10,3,4,1,4,5,2	3,4,8,5,6,9,12,9,6,7	150	75
1211	5,5,1,6,7,6,4,2,3,4	17,9,19,9,15,10,17,18,9,9	3,6,1,4,8,5,8,6,6,1	8,17,7,17,12,15,19,10,6,14	150	75
1212	1,4,6,10,7,5,10,3,6,3	57,55,26,38,38,46,42,33,47,33	6,6,13,4,4,9,7,7,5,4	30,98,40,40,31,49,31,31,20,52	150	75
1213	14,12,8,12,8,5,16,9,9,8	207,215,191,190,211,204,175,178,208,159	6,11,11,13,6,13,3,12,10,8	175,316,190,195,144,206,174,167,135,217	150	75
1214	20,17,26,13,23,14,37,20,27,10	411,393,428,382,397,388,343,338,360,345	23,28,25,21,25,20,12,14,20,20	395,511,338,368,297,379,349,364,310,419	150	75
1215	33,32,26,33,25,18,35,19,17,15	0,0,1,0,0,2,0,0,1,0	7,21,20,15,13,22,17,19,17,20	0,0,2,0,0,1,0,0,0,0	150	75
1216	33,32,35,32,30,21,41,22,26,14	0,0,0,0,0,0,0,1,0,0	14,34,19,21,23,24,20,17,19,22	0,1,1,0,0,1,0,2,1,0	150	75
1217	15,18,15,22,14,16,12,12,16,11	51,40,53,41,49,44,50,47,48,65	15,12,8,17,14,18,10,18,19,18	23,76,34,41,40,50,53,38,25,29	150	75
1218	14,12,15,20,12,6,11,13,13,13	292,320,332,274,259,298,248,223,320,286	7,15,8,11,15,13,9,6,21,10	277,342,236,274,320,301,302,297,265,314	150	75
1219	8,12,17,12,10,10,17,4,5,9	67,59,53,55,47,60,69,50,80,68	10,13,13,17,10,13,9,17,15,9	47,91,42,42,47,59,71,47,44,38	150	75
1220	5,7,7,5,3,2,3,5,3,3	316,291,310,284,228,290,257,240,312,314	8,11,5,6,2,10,3,4,10,8	247,300,241,260,289,299,300,266,272,270	150	75
1221	1,3,6,7,4,3,5,5,8,1	367,345,349,329,319,362,267,309,334,344	5,4,1,2,7,4,2,5,3,7	299,340,316,358,312,323,287,318,356,351	150	75
1222	15,15,23,11,24,17,25,12,15,15	482,446,508,401,405,419,345,394,444,421	19,23,20,12,25,23,23,17,18,20	418,457,409,436,410,401,402,431,426,450	150	75
1223	6,7,6,6,7,5,5,9,4,9	6,5,8,13,6,5,6,7,8,5	3,5,3,13,5,4,9,8,7,1	3,8,9,9,9,3,7,10,10,6	148	75
1224	12,10,4,12,8,12,4,5,6,1	1,7,4,2,2,6,5,1,4,1	5,13,7,6,10,10,8,11,9,7	1,2,6,4,1,2,0,1,5,6	150	75
1225	1,2,0,3,1,1,0,1,0,1	71,73,98,68,84,97,66,62,76,69	0,3,0,1,1,4,3,0,1,2	74,85,74,69,63,103,76,62,59,59	150	75
1228	3,2,2,0,2,0,0,0,3,0	0,0,0,0,1,4,0,0,0,0	2,0,0,2,0,0,0,4,0,0	0,0,0,0,0,0,0,0,0,0	150	75
1229	5,3,3,3,1,1,1,0,2,0	15,8,12,4,13,14,11,8,11,11	1,2,0,0,1,4,0,1,3,0	6,5,9,6,9,11,7,15,6,7	150	75
1231	0,1,0,5,1,2,0,0,0,0	16,20,29,23,9,20,14,23,13,14	1,0,1,1,0,0,1,1,1,0	15,22,13,24,17,26,20,10,19,19	150	75
1232	1,0,1,0,0,0,0,1,1,1	24,20,20,14,22,11,14,32,24,18	0,0,1,0,4,1,2,2,3,0	12,21,12,13,21,21,15,24,25,12	150	75
1233	3,1,1,2,6,3,1,5,5,2	1,1,0,4,0,2,1,0,1,1	3,3,3,2,2,2,6,4,1,2	0,1,0,1,0,0,0,1,0,1	150	75
1234	0,0,0,3,3,0,0,0,0,1	14,26,20,18,18,17,17,11,20,15	0,0,0,0,0,0,0,0,0,1	16,11,18,23,14,16,14,10,11,14	150	75
1235	23,9,8,14,12,15,9,17,28,10	33,34,50,35,36,26,39,37,34,38	26,21,15,17,8,15,20,16,24,8	39,52,57,41,43,50,50,39,31,34	150	75
1236	43,20,12,23,26,27,21,29,36,21	81,84,102,90,81,75,58,69,82,68	39,31,33,24,22,22,27,25,40,22	77,74,97,68,84,84,93,97,84,68	150	75
1238	4,0,1,4,0,1,0,2,1,3	0,0,2,0,1,2,1,4,0,1	0,4,1,0,1,1,1,0,0,0	0,2,1,2,2,1,4,0,3,0	150	75
1239	0,0,0,0,0,0,0,0,0,0	3,0,1,1,2,0,0,1,2,0	0,0,1,0,0,1,0,0,0,0	3,2,1,0,1,3,2,1,0,1	150	75
1240	0,0,2,0,0,0,0,0,0,0	7,5,8,3,1,4,7,7,3,1	0,0,0,0,0,0,0,0,0,0	2,2,2,1,1,4,7,0,1,2	150	75
1241	1,0,0,2,0,1,1,0,0,0	6,5,9,9,2,4,1,2,0,4	0,0,0,0,0,0,0,0,1,0	18,4,5,5,4,6,8,7,6,6	150	75
1242	0,0,0,0,0,0,0,0,0,0	9,6,8,10,5,4,5,3,9,7	0,0,0,1,0,1,0,0,0,0	6,10,7,10,7,3,5,4,9,4	149	75
1243	0,0,0,0,1,0,0,0,0,0	7,5,8,4,17,12,2,10,3,7	0,0,0,0,0,0,0,0,0,0	5,9,5,9,7,9,10,7,4,7	150	75
1244	51,55,50,48,40,34,41,44,42,45	0,1,1,0,0,3,1,1,1,0	51,53,38,37,38,60,48,54,37,51	3,2,0,0,0,1,0,2,0,0	150	75
1245	3,4,2,2,2,5,2,3,6,2	24,20,15,17,26,15,22,29,22,27	1,0,0,2,1,2,1,1,0,2	31,17,26,14,22,33,24,22,14,20	150	75
1247	0,0,0,0,0,1,1,0,0,0	0,1,0,2,1,0,0,1,2,1	0,0,1,0,0,0,0,0,0,0	0,0,1,1,3,0,0,1,0,0	148	75
1248	70,82,89,82,75,88,74,59,78,62	2,1,0,1,0,0,0,1,0,0	85,93,73,82,87,80,95,92,85,59	0,0,0,0,0,0,2,0,1,0	150	75
1249	0,0,2,2,2,1,0,1,3,1	0,0,0,0,0,0,0,0,0,0	1,2,0,0,1,2,1,1,3,0	0,0,0,0,2,0,0,0,0,0	150	75
1250	0,0,2,2,2,1,0,1,3,1	91,95,100,76,85,66,71,73,85,69	1,2,0,0,1,2,1,1,3,0	77,93,83,73,67,81,88,77,47,65	150	75
1251	0,0,1,3,2,2,0,1,2,1	0,0,1,0,0,0,0,0,0,0	1,0,0,1,1,1,1,1,3,0	0,0,0,0,0,0,0,0,0,0	150	75
1252	0,0,1,0,0,0,0,1,0,0	35,21,26,19,28,22,23,22,40,24	1,1,0,0,0,0,0,0,1,0	25,19,22,19,38,24,27,25,20,22	150	75
1253	1,4,4,2,1,1,1,0,0,2	107,77,115,85,99,93,74,85,83,73	0,0,0,3,1,0,1,3,0,1	91,93,91,92,76,114,89,98,98,90	150	75
1254	19,21,27,9,27,17,13,16,21,26	1,0,4,3,1,1,0,0,5,1	17,22,23,17,24,20,25,17,17,18	1,1,2,1,1,3,3,0,1,1	150	75
1256	1,1,0,0,0,0,0,1,0,1	44,29,32,39,42,32,30,20,33,26	0,0,0,0,1,0,0,0,1,1	26,41,36,26,34,35,39,40,36,41	150	75
1257	0,1,1,0,0,1,2,0,2,1	37,39,53,35,43,38,39,35,38,44	1,1,1,0,0,2,2,0,1,0	36,44,37,18,31,26,38,29,36,50	150	75
1258	0,0,0,0,0,0,0,1,0,0	44,43,33,35,31,29,29,21,33,38	0,0,0,0,0,0,0,0,1,0	37,32,36,31,40,25,36,33,28,20	150	75
1260	2,3,1,10,7,3,6,3,4,3	28,19,26,30,20,21,27,14,20,21	2,3,12,4,2,2,2,6,2,6	28,22,24,25,30,17,19,21,20,25	150	75
1261	2,0,1,2,0,4,4,2,2,0	21,24,28,21,15,27,29,19,17,22	1,6,2,3,2,0,3,1,1,2	28,17,21,17,20,32,15,14,27,24	150	75
1262	0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	2,0,0,2,0,1,0,0,0,0	0,1,0,0,0,0,0,0,0,0	150	75
1263	4,2,1,3,6,3,2,2,8,9	2,2,1,2,0,0,2,0,2,0	3,5,3,2,3,2,0,4,3,3	1,2,5,3,0,0,0,2,2,1	150	75
1264	4,2,2,5,8,3,2,2,10,11	18,30,18,21,31,16,18,26,24,24	4,5,4,3,3,3,0,6,3,4	23,32,29,19,25,29,17,29,26,21	150	75
1265	26,28,26,25,34,21,24,31,23,28	9,8,10,9,10,11,9,2,11,9	40,27,17,24,25,26,26,29,28,21	11,7,9,9,7,18,15,11,5,11	150	75
1267	0,0,0,0,1,1,1,2,0,1	16,14,18,17,8,15,11,11,12,22	0,0,0,1,0,0,0,1,1,0	16,20,14,13,28,21,13,20,18,15	150	75
1268	0,1,0,0,1,0,0,0,0,0	1,4,2,3,3,3,4,1,1,0	0,0,0,0,0,0,0,0,0,0	3,4,3,4,1,9,2,4,0,1	150	75
1269	7,10,6,5,8,5,11,8,10,4	31,37,38,30,26,26,37,21,29,36	9,7,1,9,6,9,9,6,4,8	23,31,40,32,37,25,37,28,29,34	150	75
1270	6,7,12,8,11,8,12,5,13,8	4,1,4,5,0,1,2,0,3,4	8,10,13,10,8,4,14,7,9,11	5,1,4,3,0,1,1,4,1,1	150	75
1271	8,5,6,5,5,3,8,2,4,4	64,54,72,39,70,54,43,44,41,58	1,1,4,9,1,2,2,4,4,4	44,61,62,50,49,58,65,45,59,54	150	75
1272	0,1,0,0,0,1,0,3,0,0	60,69,62,51,41,47,46,54,52,65	0,2,0,0,2,3,0,0,1,0	47,63,48,61,76,59,68,40,55,37	150	75
1273	1,0,0,0,1,1,0,0,0,2	58,70,81,63,59,61,57,51,68,59	0,0,0,0,0,0,1,0,0,0	62,71,68,83,68,62,61,61,69,66	150	75
1274	10,16,5,11,13,8,15,5,17,15	1,0,0,0,0,0,0,0,0,1	11,18,7,23,8,8,9,11,12,14	1,0,3,1,0,2,0,0,0,0	150	75
1275	5,11,2,5,2,4,8,3,3,6	1,3,0,0,1,0,4,4,1,2	6,11,3,5,3,4,4,4,11,4	4,2,2,0,0,3,3,0,0,3	150	75
1276	2,3,0,0,1,0,1,1,0,0	7,5,11,3,9,3,5,5,12,4	0,0,1,1,0,1,0,0,1,0	2,7,4,6,6,10,4,6,10,12	150	75
1277	0,2,3,4,2,1,1,1,2,0	6,8,10,9,12,10,8,10,11,2	2,1,0,1,4,0,0,0,1,0	5,7,12,7,7,5,15,10,4,12	150	75
1278	0,0,0,2,0,0,0,0,0,0	0,0,0,0,1,1,1,0,0,1	0,0,0,0,1,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0	150	75
