ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
867	39,41,31,32,35,19,33,20,18,50	7,7,7,7,4,12,6,6,5,14	31,38,24,17,36,24,36,20,35,42	5,9,15,8,9,5,11,5,4,5	1118	75
868	7,1,5,6,6,7,5,3,5,6	5,6,1,1,9,3,3,2,4,2	6,7,2,5,7,5,5,8,8,11	4,3,3,1,6,3,3,5,5,4	312	75
869	0,0,1,1,1,1,0,0,0,0	9,5,5,7,4,5,1,6,6,6	2,0,0,0,2,0,0,1,2,1	9,3,2,4,3,1,6,10,7,3	276	75
870	24,21,16,18,14,27,24,15,24,17	1,2,1,2,2,1,2,0,3,2	26,20,20,14,19,20,24,20,19,24	0,1,1,2,3,0,0,2,3,0	437	75
871	41,32,23,22,38,30,46,35,37,38	0,3,1,1,2,0,1,0,0,1	31,38,22,42,18,34,37,32,20,32	2,3,2,1,0,0,0,2,1,0	517	75
872	2,1,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0	396	75
873	59,67,51,76,39,55,83,69,65,46	1,3,1,0,0,0,4,3,0,3	46,68,51,68,47,76,67,58,63,53	2,1,1,0,2,1,0,0,0,0	720	75
874	0,0,0,0,0,0,0,0,0,1	0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,0,0,1,0,1,0,0,0,0	441	75
878	0,0,0,0,0,1,1,0,0,0	2,3,3,3,1,2,0,1,3,5	0,0,1,1,1,0,0,0,1,0	0,2,2,6,4,0,1,3,0,0	395	75
879	6,5,6,1,7,8,7,7,1,2	56,77,67,66,79,92,95,99,57,83	13,7,6,6,7,5,4,3,11,12	92,112,82,66,77,70,79,92,83,77	713	75
880	129,131,98,107,125,131,138,125,143,166	557,547,455,477,426,527,484,426,482,482	126,127,128,140,154,114,145,159,170,145	526,416,479,431,598,442,456,492,479,408	208	75
881	9,9,15,9,9,6,7,18,12,3	14,16,12,15,9,13,21,24,16,15	7,4,11,8,11,8,7,2,7,13	20,15,14,18,12,20,22,13,19,12	303	75
882	30,33,15,7,16,19,17,31,21,14	4,11,8,5,8,7,8,9,8,4	13,32,13,27,15,19,21,15,17,19	14,9,7,11,7,4,13,12,5,11	206	75
883	5,9,13,14,14,24,11,14,16,11	27,34,31,20,18,18,25,18,23,24	8,9,9,18,11,13,10,18,9,22	26,19,17,20,22,20,24,21,20,20	165	75
884	5,9,13,14,14,24,11,14,16,11	0,0,0,0,0,0,0,1,0,0	8,9,9,18,11,13,10,18,9,22	0,0,0,0,1,0,0,0,0,0	167	75
885	5,4,2,10,5,0,2,2,1,5	1682,1606,1469,1529,1467,1464,1496,1382,1424,1636	4,2,0,1,4,1,4,4,2,4	1590,1348,1385,1495,1467,1594,1504,1810,1814,1450	256	75
886	15,6,10,10,12,14,7,16,13,11	2,0,1,2,1,0,0,2,0,2	11,26,13,9,10,11,11,8,6,12	2,0,0,3,0,1,0,3,0,4	1802	75
887	129,97,78,108,84,77,129,154,142,145	182,155,146,104,148,161,158,139,157,200	138,123,104,152,112,139,109,153,137,149	152,176,123,171,166,144,162,164,173,128	150	75
888	0,0,0,0,0,0,0,0,0,0	9,4,1,0,1,5,0,0,0,1	0,0,0,0,0,0,1,0,0,1	1,0,1,0,0,0,1,0,0,0	609	75
890	0,1,0,2,3,0,0,1,0,0	8,6,10,8,6,6,9,8,11,15	0,0,0,1,1,1,1,0,0,0	8,8,9,21,10,14,5,13,12,10	156	75
891	1,1,8,6,6,2,6,3,4,2	0,1,0,0,1,1,0,0,1,1	3,8,5,6,4,12,4,7,3,6	0,0,0,1,0,1,2,0,1,0	214	75
892	13,6,14,6,4,5,6,7,5,12	0,3,2,0,1,1,0,2,1,0	5,8,5,8,14,6,7,12,6,7	0,0,0,0,1,1,0,0,0,0	238	75
893	3,4,2,3,1,0,2,1,2,1	38,38,43,25,37,32,35,28,41,27	1,2,1,0,7,2,0,3,0,0	59,46,24,33,23,31,27,39,47,32	229	75
894	3,4,4,9,2,7,6,4,2,8	23,17,19,21,24,21,32,23,34,29	6,6,8,4,3,6,4,1,11,5	26,23,19,33,25,21,30,29,33,26	459	75
895	29,21,14,16,13,19,30,20,16,21	1,1,5,1,1,1,1,0,0,1	28,26,15,19,20,17,25,19,26,22	2,5,0,2,1,2,1,4,1,3	644	75
896	19,7,6,6,9,10,16,10,8,13	8,16,8,12,25,12,13,10,15,27	12,10,12,12,11,11,12,9,12,11	16,18,9,20,17,15,11,16,16,21	612	75
897	6,4,10,9,8,9,3,6,5,9	0,0,0,1,0,0,0,0,0,1	3,5,6,7,7,1,3,0,6,3	0,1,0,0,0,1,0,2,0,0	494	75
898	5,5,4,6,4,7,4,7,3,7	6,6,8,11,11,3,7,6,3,4	6,10,3,5,5,6,5,6,8,6	7,5,6,4,4,10,3,4,3,3	574	75
899	0,0,1,0,0,0,0,0,0,2	275,269,279,276,297,296,299,276,297,267	0,0,1,0,1,0,0,0,0,0	286,319,242,344,298,299,256,291,244,268	153	75
900	63,70,74,59,70,73,67,70,67,54	187,142,147,160,144,158,184,161,156,169	69,84,48,108,71,74,65,67,55,58	167,168,159,155,190,180,137,154,166,169	282	75
901	6,4,1,4,2,1,2,0,0,3	3,3,2,0,1,2,6,1,2,1	4,5,0,2,2,2,2,4,3,2	4,1,0,1,3,2,5,2,4,1	1184	75
902	6,4,3,4,4,1,2,1,0,3	0,0,0,0,0,0,0,0,0,0	4,6,0,2,3,3,3,8,5,3	0,0,0,0,0,0,0,2,0,0	1220	75
903	6,5,10,8,7,1,8,6,8,5	0,1,0,0,0,0,0,0,0,0	8,5,7,5,9,13,4,12,10,11	0,0,0,0,0,1,0,0,0,0	165	75
904	2,0,0,1,0,0,0,0,1,4	1,1,2,0,4,1,0,0,0,2	0,0,1,0,0,2,0,0,0,0	3,4,3,0,0,1,1,4,2,0	1393	75
906	133,101,101,89,93,79,111,117,90,100	4,7,1,1,1,0,7,5,2,4	127,112,104,100,109,103,119,88,104,93	5,5,6,0,3,2,4,7,4,3	716	75
907	27,27,25,17,25,30,31,23,28,20	30,33,45,32,34,18,22,30,21,24	26,22,26,29,35,25,25,29,31,24	25,35,28,31,41,35,22,32,33,41	277	75
908	48,44,38,37,44,37,58,44,47,59	195,193,167,146,160,169,162,159,152,190	49,59,43,48,27,47,60,40,58,39	204,154,162,176,147,180,148,172,157,148	2623	75
910	15,15,11,9,14,8,17,12,15,23	29,21,21,12,19,18,24,19,21,10	16,14,11,9,12,15,14,13,20,13	20,23,16,12,16,15,26,21,28,16	900	75
911	4,6,0,3,2,1,1,6,1,4	13,2,12,11,8,2,4,10,4,12	8,3,2,1,4,5,2,3,8,2	16,10,11,5,8,3,12,7,14,10	222	75
912	11,10,8,8,6,6,6,17,5,6	2,3,0,4,0,0,0,4,2,4	15,13,4,3,10,11,6,14,10,8	3,2,2,4,1,1,1,0,2,1	259	75
913	0,1,1,3,0,2,1,0,2,0	16,10,6,3,12,7,8,7,10,15	0,1,1,1,0,0,0,0,3,0	6,15,9,10,6,13,10,12,11,7	406	75
914	776,797,734,704,718,577,743,735,644,867	3,3,2,2,1,3,3,6,8,2	825,756,737,795,694,781,769,871,856,899	2,2,2,6,4,6,4,1,5,7	952	75
915	13,11,9,5,8,9,6,9,6,13	33,14,26,9,16,22,28,23,12,28	7,10,9,3,11,5,8,11,12,17	31,16,22,21,17,28,24,19,19,18	270	75
916	45,51,49,41,31,50,43,38,39,51	3,3,2,4,3,4,1,1,3,4	33,43,36,40,48,50,46,65,67,59	2,3,2,0,0,3,1,4,2,2	361	75
917	0,0,0,0,0,0,0,1,0,0	30,21,37,24,19,21,26,13,19,34	1,0,0,0,0,0,2,0,0,0	34,25,25,32,21,27,22,22,33,33	215	75
918	3,2,2,7,7,1,6,6,2,7	216,157,154,159,155,137,176,176,147,160	3,2,8,6,4,4,6,2,3,2	182,144,142,186,167,187,189,160,115,118	558	75
920	191,218,241,188,245,177,191,135,147,254	21,40,48,43,52,64,74,35,19,50	238,264,213,189,189,186,226,280,226,266	28,54,56,31,48,31,14,74,56,53	167	75
921	31,36,28,35,25,20,36,40,22,48	0,1,0,1,1,2,0,1,0,0	31,43,23,44,36,45,49,34,37,29	0,0,0,0,0,0,1,0,0,0	1172	75
922	0,2,1,2,2,1,0,2,0,0	20,17,22,30,22,23,22,17,14,26	1,1,1,2,0,5,5,2,5,1	22,28,17,24,25,21,24,26,22,32	160	75
923	3,3,1,3,4,3,0,2,0,0	28,27,26,33,33,38,32,36,48,30	2,1,2,1,1,0,4,1,2,1	37,39,30,50,31,30,27,45,43,39	618	75
924	4,0,1,0,1,2,2,0,2,2	140,103,108,121,124,123,125,123,111,111	1,4,4,2,1,1,1,0,2,0	88,123,81,105,118,111,135,113,124,139	159	75
926	62,61,51,57,45,53,53,62,60,40	2,0,0,0,1,0,0,0,0,0	63,65,48,69,48,56,63,56,61,44	0,0,0,0,2,1,0,0,0,0	283	75
927	14,20,19,16,21,8,20,24,23,19	6,9,4,5,7,5,6,7,2,4	22,21,31,21,13,19,23,18,23,17	4,5,2,3,3,5,6,7,7,6	863	75
928	0,0,1,0,1,0,0,0,0,0	10,2,10,8,14,12,7,4,4,11	0,0,0,0,0,0,0,0,0,0	8,15,6,8,11,5,9,14,12,12	153	75
929	0,0,2,1,0,1,1,2,0,0	10,5,4,7,3,10,14,10,2,9	0,1,0,1,0,1,0,1,0,0	6,3,10,9,8,5,7,6,7,8	190	75
930	8,5,5,3,10,4,7,8,0,5	16,13,16,13,12,9,17,10,14,11	5,6,7,8,4,8,5,5,4,5	15,15,32,25,22,17,18,25,17,20	975	75
932	0,3,3,2,1,2,1,0,1,1	38,57,52,47,44,40,34,48,47,52	2,1,0,0,0,0,2,0,2,2	54,38,42,55,53,45,56,50,55,47	150	75
933	12,8,7,10,9,5,16,5,6,5	72,72,93,59,84,79,74,77,99,74	11,7,13,12,12,7,7,11,9,12	92,63,84,80,81,60,86,83,90,127	359	75
934	0,0,0,0,1,0,0,1,1,0	0,1,0,0,1,0,1,1,0,0	0,1,0,0,0,0,0,2,0,0	0,0,1,0,0,0,0,2,0,0	149	75
935	5,3,3,3,8,2,5,3,2,5	3,2,1,0,0,0,2,0,0,1	2,3,2,4,6,7,8,3,3,9	2,0,1,0,0,0,0,0,2,0	1208	75
937	0,0,0,0,0,0,0,0,0,0	1,1,0,0,1,1,0,1,0,0	0,0,0,0,0,0,1,0,0,0	0,0,2,0,1,0,1,1,0,0	145	75
938	5,2,1,5,6,0,2,1,0,2	33,26,14,23,19,27,40,26,26,37	5,5,4,3,3,1,2,2,1,3	23,26,22,33,33,34,31,31,49,31	2376	75
939	3,1,7,3,6,4,7,3,8,3	35,26,30,35,34,31,29,25,38,44	8,7,6,3,3,4,9,3,6,4	43,24,24,22,38,21,13,40,26,40	2829	75
940	3,3,3,1,2,2,3,2,3,0	6,2,3,2,1,7,3,1,4,1	0,2,2,1,0,1,1,7,5,1	2,3,2,7,3,3,2,3,3,3	815	75
944	0,0,0,1,2,2,1,0,0,1	0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,1,1,0	0,0,0,0,1,0,0,0,0,0	255	75
945	3,1,0,5,3,0,3,1,3,3	0,1,0,0,0,0,0,0,0,0	2,1,1,3,0,3,2,1,2,2	0,0,0,0,1,0,0,0,0,0	915	75
947	0,1,0,1,3,0,1,2,0,3	6,5,2,2,4,3,2,9,3,1	3,5,0,1,0,1,2,0,2,3	2,6,5,5,3,3,4,5,7,4	3692	75
950	3,6,12,8,8,10,18,18,10,21	31,26,14,26,10,23,19,24,19,27	9,10,9,10,10,14,14,6,15,7	31,22,17,10,20,19,24,21,31,32	798	75
951	69,62,49,56,58,42,88,67,57,64	3,3,2,4,4,3,6,5,1,3	65,73,68,57,48,54,57,54,89,69	1,3,2,2,1,2,3,1,7,2	561	75
952	0,1,3,1,1,0,1,0,0,1	7,2,5,1,3,4,7,4,2,4	0,1,0,0,0,1,2,1,0,0	5,4,3,3,4,2,2,3,8,8	162	75
956	54,44,52,42,47,32,75,68,63,52	228,234,193,232,189,234,189,174,239,236	67,39,47,56,59,60,57,57,66,52	263,216,243,258,267,267,234,289,304,242	562	75
957	0,0,1,0,0,0,0,0,1,0	51,39,35,33,43,26,38,32,40,20	0,0,0,0,0,0,0,0,0,0	24,32,32,31,27,49,27,14,37,34	1003	75
958	1,3,0,2,2,0,1,2,1,0	42,39,41,30,42,37,48,35,25,37	1,2,0,1,2,0,1,1,3,2	35,28,39,38,29,23,42,42,27,37	610	75
959	0,1,0,0,0,0,0,0,1,0	20,12,16,17,17,11,16,14,11,21	0,1,1,2,0,1,1,0,1,0	17,12,4,19,15,14,14,8,19,8	170	75
960	0,0,1,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,1,0,0	1512	75
961	1,1,0,3,2,2,5,5,2,7	50,40,41,41,35,42,52,33,48,48	4,2,6,4,5,5,2,3,3,2	45,41,36,33,41,36,53,39,54,33	152	75
963	1,1,6,1,5,3,6,4,1,1	47,66,31,46,42,52,55,33,34,46	4,6,3,6,5,4,3,1,3,6	45,51,37,39,44,43,35,35,48,42	149	75
964	2,4,4,2,0,1,2,2,3,0	408,416,370,368,366,357,395,282,330,425	2,1,0,0,1,1,1,2,3,3	400,367,331,361,391,354,354,442,457,406	178	75
965	6,10,6,7,4,5,18,15,7,12	14,15,10,20,17,24,15,8,13,25	8,3,6,8,11,9,6,14,7,7	11,16,10,19,15,20,19,21,23,16	244	75
966	1,1,1,2,1,1,3,0,1,0	7,2,4,2,1,6,3,3,5,0	0,0,2,0,0,2,0,0,1,2	2,5,3,7,2,8,4,4,6,7	170	75
967	34,25,33,27,33,26,46,41,27,36	58,54,43,50,47,43,47,60,58,62	37,30,28,38,25,27,31,33,33,24	51,47,54,57,52,48,47,50,37,35	2504	75
968	27,26,22,32,24,42,33,20,14,44	53,44,47,43,43,60,43,43,50,40	31,35,29,27,36,18,20,32,42,30	47,49,41,39,52,51,44,45,49,31	2699	75
972	0,0,1,1,2,0,0,1,0,0	27,22,22,22,19,19,25,18,22,19	0,0,1,0,0,0,0,1,0,1	23,15,27,16,15,17,28,13,16,16	1085	75
973	0,1,1,0,0,0,0,0,0,2	1,0,0,0,0,0,1,0,0,1	0,1,0,0,0,0,2,0,0,0	2,0,0,1,0,1,0,0,0,0	296	75
974	0,0,1,0,1,0,0,0,0,0	2,2,1,2,4,2,3,0,2,1	0,0,0,0,0,0,0,0,0,0	3,0,1,1,0,1,0,0,4,3	317	75
975	7,0,7,4,3,5,9,5,2,3	36,26,38,36,36,27,49,35,29,36	3,1,4,2,1,3,6,3,3,2	33,40,37,37,44,40,29,43,44,17	869	75
976	1466,1432,1300,1577,1323,1383,1597,1699,1447,1687	0,0,0,0,0,0,1,0,0,0	1613,1567,1604,1703,1442,1392,1515,1657,2027,1684	0,0,0,0,0,0,0,0,0,0	1349	75
977	1466,1432,1300,1577,1323,1383,1597,1699,1447,1687	434,469,393,340,436,322,421,338,396,507	1613,1567,1604,1703,1442,1392,1515,1657,2027,1684	457,393,416,433,445,402,445,450,419,404	1340	75
981	1,0,1,2,0,0,0,0,0,0	652,625,543,428,581,422,619,543,446,719	1,0,0,3,2,0,0,1,0,0	578,520,459,554,491,566,552,595,549,501	484	75
982	4,5,4,2,3,2,4,1,5,1	18,14,31,25,18,16,19,13,16,19	2,3,7,6,4,1,2,3,1,3	28,17,17,18,20,16,18,18,27,24	365	75
983	2,1,0,0,2,0,4,0,0,2	14,23,22,22,16,10,26,16,8,29	4,2,0,0,2,1,2,0,1,0	25,20,22,17,18,19,28,22,26,25	344	75
984	6,3,8,4,11,2,4,1,10,10	13,19,18,21,22,13,20,12,16,25	13,12,10,2,7,8,9,7,10,6	19,10,24,19,16,10,17,24,21,14	1783	75
985	14,14,11,8,10,10,16,14,11,19	32,27,21,20,21,23,28,26,28,47	14,9,11,15,19,17,14,9,11,10	28,20,22,27,26,15,22,24,34,29	523	75
987	139,149,96,101,110,107,139,98,101,140	0,2,3,0,0,0,0,0,0,0	137,140,113,98,142,137,121,110,116,119	1,1,0,0,0,0,1,0,5,1	260	75
988	3623,3667,2692,2533,2994,3273,3393,3458,2667,2782	350,321,284,302,310,303,327,300,265,392	3207,3266,2751,3454,2383,3358,3334,3604,3679,3843	394,298,275,287,370,343,249,340,358,312	2799	75
989	0,2,2,2,1,2,1,1,3,0	134,116,105,111,137,135,141,120,123,135	0,1,3,1,1,2,0,1,0,0	147,133,122,126,122,106,135,157,140,135	152	75
990	15,21,17,18,23,13,22,23,26,25	409,375,328,328,321,384,382,334,357,380	10,24,22,17,23,27,21,17,21,27	434,427,316,376,374,369,381,374,380,371	173	75
991	14,9,8,1,18,5,10,9,4,4	487,545,480,404,501,434,504,479,389,537	8,5,11,11,3,5,7,7,5,7	566,414,491,463,418,502,490,495,544,570	182	75
992	6,2,0,7,5,1,4,4,1,2	99,103,113,103,100,84,110,76,106,99	3,4,8,3,2,9,4,5,6,4	122,124,110,117,108,104,96,119,139,115	158	75
993	4,1,0,3,5,1,4,2,1,0	3,3,0,1,3,1,0,0,1,0	0,3,5,2,1,6,1,4,4,3	0,0,0,1,2,0,0,1,0,0	132	75
994	4,1,7,1,1,1,1,2,0,0	69,67,78,46,56,62,65,59,47,70	2,1,2,1,1,4,0,0,1,4	65,69,65,60,49,60,50,94,86,78	195	75
995	81,66,53,75,64,74,74,68,54,54	0,0,1,0,0,0,0,0,0,1	84,68,73,87,66,70,97,92,82,96	0,0,0,0,0,0,0,0,0,0	741	75
996	6,11,10,5,9,6,3,3,2,5	61,59,55,35,54,51,62,50,58,46	8,10,5,10,9,7,3,7,4,10	48,54,57,51,53,49,41,66,76,48	411	75
999	5,2,2,4,2,2,0,3,2,3	21,15,12,8,18,14,14,9,14,24	0,3,1,4,3,2,2,1,4,2	15,10,9,17,12,14,12,18,23,20	1369	75
1000	3,4,5,6,1,2,2,4,3,4	62,64,46,53,56,66,59,65,64,76	1,1,2,6,1,3,5,1,2,0	48,60,60,55,48,67,58,78,54,62	2508	75
1001	214,219,183,185,201,207,233,182,213,288	14,14,12,8,15,9,17,12,19,17	202,208,197,212,228,216,207,273,301,253	18,13,11,10,12,18,18,17,13,31	183	75
1002	0,1,0,0,1,0,1,0,0,0	9,6,6,5,7,8,5,18,6,4	0,0,1,0,0,0,1,1,0,0	9,8,6,3,7,11,7,12,6,4	175	75
1003	1,1,2,1,0,1,1,0,0,4	35,16,13,11,33,24,23,32,31,42	0,4,5,3,1,3,1,2,2,2	30,35,33,31,22,29,23,39,31,35	197	75
1004	15,18,7,9,10,8,20,11,9,18	18,41,20,20,14,24,23,17,19,13	26,21,7,16,16,17,10,10,12,9	20,16,14,22,18,30,10,23,19,20	768	75
1006	29,20,19,32,31,31,50,27,15,41	0,0,0,0,1,0,1,0,0,0	38,19,25,24,36,23,37,23,33,36	1,1,0,1,0,0,0,0,0,0	414	75
1007	0,0,0,0,0,0,0,0,1,0	13,8,12,11,13,20,8,15,11,9	0,0,4,1,1,0,0,1,2,0	11,13,7,12,10,11,12,21,15,11	841	75
1008	6,9,2,5,11,5,7,9,11,8	37,55,41,31,41,31,36,34,40,39	10,10,6,2,5,12,6,6,6,10	49,34,27,44,31,31,39,62,50,44	211	75
1009	13,18,17,11,13,12,17,16,13,13	153,146,143,127,136,125,143,134,106,152	13,13,13,19,22,16,19,16,12,9	126,108,119,125,107,140,132,179,169,176	573	75
1010	12,8,18,8,10,7,12,13,10,16	28,22,24,21,18,22,17,21,16,25	15,12,6,7,15,12,14,10,15,5	24,23,21,21,17,25,18,28,27,23	2784	75
1011	1,2,2,0,1,2,4,3,6,4	99,103,90,107,92,100,84,97,81,90	2,3,3,3,2,0,0,5,2,1	102,124,92,87,100,102,81,97,98,99	329	75
1012	79,49,69,48,45,55,81,66,49,73	17,14,23,11,16,14,3,15,13,10	49,56,61,64,49,65,45,74,62,58	8,15,15,12,16,19,10,12,18,14	1459	75
1013	17,24,23,28,12,13,20,21,14,21	168,150,136,142,153,140,169,163,153,165	16,30,17,31,30,14,16,22,23,18	168,148,126,141,168,159,176,160,200,150	337	75
1014	1,0,1,0,0,0,0,0,0,0	3,0,3,1,3,0,6,3,2,3	0,1,0,0,0,0,0,0,0,0	4,3,2,1,2,2,2,5,1,1	156	75
1015	24,16,18,28,21,33,33,33,35,32	1,2,1,2,3,2,3,3,1,1	34,23,20,34,38,24,36,29,46,21	0,1,2,1,2,3,0,4,2,1	533	75
1016	32,30,15,24,25,17,21,21,23,43	26,18,32,14,28,19,37,25,20,22	23,24,21,29,19,20,26,27,47,28	29,31,28,28,32,22,24,17,17,26	1810	75
1017	10,17,12,12,11,21,7,21,14,9	0,0,1,3,1,0,0,2,2,0	12,16,15,19,13,7,12,14,18,10	0,0,0,0,2,0,2,0,0,1	161	75
1018	28,30,15,18,11,17,15,18,9,45	43,42,33,54,33,38,51,40,47,49	15,21,26,36,17,8,17,8,17,17	32,52,36,37,34,58,34,53,41,64	2556	75
1019	16,12,4,4,14,10,13,8,14,11	37,50,39,38,45,49,35,50,54,41	10,13,10,10,8,8,9,9,13,8	37,55,33,48,42,54,52,51,46,40	1913	75
1020	8,4,6,7,13,3,15,9,7,5	74,70,45,45,58,57,54,58,59,67	11,8,11,11,6,5,11,14,6,8	65,50,50,53,45,59,47,56,76,55	1516	75
1022	11,6,9,8,10,8,7,14,6,10	32,37,28,32,35,31,34,42,19,39	7,8,11,11,9,4,11,10,10,10	42,44,29,21,27,33,31,31,41,37	143	75
1023	13,8,11,9,8,9,8,15,11,11	0,0,0,0,0,0,0,0,0,0	11,14,18,11,8,5,12,11,12,14	0,0,0,0,0,0,0,0,0,1	495	75
1024	1,4,1,0,3,0,1,0,0,2	24,41,36,30,26,29,31,25,30,28	2,1,1,3,2,3,2,4,1,4	31,38,12,28,27,48,17,29,31,29	163	75
1025	2,0,2,2,2,2,4,1,0,3	41,25,33,32,36,28,41,25,26,23	1,3,0,3,2,3,1,0,2,3	46,41,32,23,29,23,43,35,43,26	192	75
1026	4,6,9,6,7,5,6,6,3,6	42,40,31,34,43,32,34,37,26,34	4,10,7,3,4,2,8,9,3,4	28,42,30,29,33,21,33,43,46,45	158	75
1027	6,13,10,5,12,8,10,14,1,11	29,17,19,25,26,24,26,34,13,18	11,15,11,6,9,8,11,7,10,10	24,27,31,17,24,21,21,28,36,18	333	75
1028	38,31,43,24,38,27,33,32,17,38	108,124,101,108,109,117,96,95,99,124	41,46,44,44,35,25,40,34,37,46	123,114,119,113,100,116,103,111,119,111	915	75
1030	503,550,706,670,865,754,643,537,549,566	34,51,66,55,81,50,54,51,51,39	552,711,613,596,681,436,768,957,988,906	41,40,49,41,51,49,69,63,67,57	201	75
1031	3,3,4,2,5,6,5,2,8,2	152,171,247,208,297,295,230,201,205,194	1,0,1,4,6,1,4,8,6,0	204,281,218,238,247,199,226,288,314,268	196	75
1032	7,11,14,10,6,8,6,11,13,7	114,120,104,88,85,82,115,100,87,135	5,3,15,11,6,11,6,2,6,8	106,136,109,97,89,97,110,105,122,135	187	75
1034	66,78,62,76,73,56,70,65,70,54	30,30,25,28,32,28,27,34,28,28	59,67,59,84,51,82,61,83,87,61	32,34,40,24,27,28,35,28,18,37	180	75
1035	0,9,11,2,3,4,6,13,22,1	0,6,6,3,1,3,6,5,7,1	6,11,0,18,1,5,2,13,1,0	2,6,0,4,2,5,1,11,3,0	1197	75
1036	1,3,4,2,0,2,0,0,0,1	5,1,1,2,0,2,2,1,0,1	1,1,1,0,1,6,0,3,1,1	1,0,1,0,1,3,0,2,0,3	459	75
1037	1,3,4,2,0,2,1,0,0,1	227,210,184,180,193,190,201,202,195,236	1,1,1,0,1,6,0,3,1,1	222,240,213,214,212,182,211,218,204,190	462	75
1038	9,2,3,7,2,5,3,6,3,4	40,53,44,38,37,44,51,26,45,49	1,5,0,9,6,3,6,3,3,6	41,41,36,40,59,40,44,55,45,53	160	75
1039	5,3,7,5,5,3,5,3,6,5	81,73,76,73,102,62,111,80,88,90	6,6,9,9,5,3,7,6,7,5	103,81,82,83,92,103,84,117,95,108	266	75
1040	0,0,0,0,1,1,3,0,0,0	23,47,38,33,38,31,38,30,46,53	1,1,1,1,0,1,1,0,1,0	32,46,39,29,36,47,25,31,41,39	658	75
1041	31,26,25,29,33,13,25,28,22,25	0,1,0,0,0,0,1,0,0,0	26,22,21,25,24,29,40,20,29,38	0,0,0,0,0,0,1,0,0,0	3596	75
1042	7,17,21,9,11,13,14,5,16,13	186,219,246,271,268,283,226,229,222,194	14,15,14,12,12,8,14,19,19,10	227,246,185,201,225,165,289,280,293,295	381	75
1043	3,9,9,5,11,7,5,4,4,11	205,195,285,261,299,237,240,222,225,213	3,9,7,2,9,5,4,9,10,10	197,276,195,264,243,195,258,292,348,348	190	75
1044	52,33,54,49,66,57,48,50,57,43	232,249,323,273,329,308,276,247,304,276	47,43,29,53,43,41,53,73,79,69	252,373,238,291,302,198,305,407,380,406	212	75
1045	330,335,476,419,548,406,372,372,359,409	62,54,86,81,93,87,81,64,59,109	386,470,336,357,330,311,401,617,680,657	77,104,74,54,74,57,92,107,114,119	265	75
1046	1,1,1,1,0,0,0,0,1,2	41,26,25,27,29,32,49,34,38,43	1,1,1,0,0,0,1,3,2,0	30,34,22,32,40,44,35,48,48,43	233	75
1047	9,12,8,6,8,10,5,6,8,6	12,10,15,14,10,7,7,13,14,7	13,11,12,8,7,6,15,6,6,10	9,13,10,10,15,22,12,13,3,6	1439	75
1048	0,0,0,0,0,0,0,0,0,0	8,15,5,7,11,7,8,10,7,8	1,1,0,0,0,1,0,1,1,0	11,8,8,9,6,10,7,14,12,11	1125	75
1049	7,7,6,11,9,8,12,4,5,11	0,0,0,0,0,0,1,1,0,0	8,10,8,11,12,12,11,5,1,8	0,1,0,0,0,2,0,0,0,0	1667	75
1050	1885,1845,1879,1946,1797,1940,1869,1875,2288,2378	0,1,0,1,1,0,0,0,0,0	2320,1829,2043,1841,2554,1838,1985,2130,2350,1755	0,1,0,1,1,2,0,0,2,0	1204	75
1051	16,10,6,10,9,6,13,14,8,19	59,40,49,58,36,40,47,56,41,53	6,15,10,16,10,10,4,10,12,10	42,47,55,66,76,47,57,46,54,49	246	75
1052	27,18,22,27,28,26,24,32,15,15	52,51,47,54,48,52,43,46,46,60	24,29,24,40,28,37,19,24,35,22	33,55,28,58,43,44,43,44,42,46	335	75
1053	3,4,8,4,7,8,7,12,6,3	42,29,31,31,40,25,26,25,32,34	6,10,10,11,7,4,3,2,8,4	37,32,32,38,42,34,38,43,33,20	383	75
1054	3,2,1,2,3,3,2,1,1,2	0,0,0,0,0,0,0,0,1,0	2,2,1,3,2,2,2,1,0,1	0,0,0,1,1,0,0,0,0,0	195	75
1056	1,2,0,0,0,0,0,1,1,0	1,0,0,2,0,0,2,2,1,3	1,1,0,0,1,0,0,0,2,1	2,3,2,1,0,1,1,3,0,4	145	75
1057	1,3,0,0,0,0,1,1,1,2	35,33,34,38,49,36,41,43,33,37	1,2,2,1,0,0,0,2,1,0	33,44,30,36,51,35,30,33,35,30	173	75
1059	1,1,1,0,0,0,0,0,0,3	1,0,2,1,4,4,2,0,4,4	2,0,0,1,0,0,2,1,5,0	3,3,0,3,3,3,2,3,1,0	1206	75
1061	0,3,0,1,1,0,0,0,0,0	42,49,53,36,49,43,39,39,32,54	3,0,2,1,0,0,0,0,0,1	45,43,50,42,45,48,45,65,70,59	262	75
